,edad,clase_trabajo,peso_final,educacion,num_educacion,estado_civil,ocupacion,relacion,raza,ganancia_capital,perdida_capital,horas_por_semana,pais,sexo,salario
45433,34,2,80411,16,10,3,11,1,5,0,0,40,39,True,False
45434,39,4,161295,8,12,1,1,5,5,0,0,40,39,False,True
45435,49,4,178341,12,9,3,3,1,5,7688,0,50,39,True,True
45436,38,4,311523,16,10,3,7,1,4,0,0,40,20,True,False
45437,25,4,315130,10,13,5,13,2,5,0,0,10,39,False,False
45438,23,4,67311,10,13,5,4,4,5,0,0,40,2,False,False
45439,48,4,44907,10,13,1,13,2,5,0,0,45,39,False,False
45440,62,4,104849,13,14,3,1,1,2,0,0,40,3,True,True
45441,27,4,225768,12,9,5,8,4,5,0,0,20,39,True,False
45442,24,4,186666,16,10,3,3,1,5,0,0,50,39,True,False
45443,23,4,69510,10,13,5,10,2,5,0,0,50,39,True,False
45444,59,4,171242,10,13,6,4,2,5,0,0,45,39,True,False
45445,55,4,197420,12,9,5,9,5,5,0,0,40,26,False,False
45446,48,4,224087,1,6,3,14,1,3,0,0,40,39,True,False
45447,61,6,140141,16,10,3,3,1,5,0,0,40,39,True,False
45448,43,6,175943,16,10,5,3,2,5,0,0,14,39,False,False
45449,46,2,318259,12,9,5,8,5,5,0,0,40,39,False,False
45450,34,4,190027,12,9,6,13,5,3,0,0,35,39,False,False
45451,32,4,233838,12,9,3,14,1,3,0,0,50,39,True,False
45452,51,4,117847,12,9,3,3,1,5,0,0,99,39,True,False
45453,26,4,49092,12,9,3,10,1,5,0,0,30,39,True,False
45454,39,4,171524,1,6,5,6,2,5,0,0,40,4,True,False
45455,50,4,237868,12,9,3,12,1,5,0,1887,55,39,True,True
45456,51,6,34067,12,9,3,3,1,5,0,0,40,39,True,False
45457,43,5,25005,16,10,3,4,1,5,0,0,40,39,True,False
45458,30,4,177437,10,13,1,12,2,5,0,0,40,39,True,False
45459,44,2,185267,10,13,3,10,1,5,0,1902,40,39,True,True
45460,40,4,104397,12,9,3,12,4,5,0,0,30,39,False,False
45461,41,4,33331,13,14,3,4,1,5,0,1902,40,39,True,True
45462,48,4,29128,12,9,1,8,5,5,0,0,20,39,False,False
45463,57,7,328228,12,9,3,1,1,5,0,0,40,39,True,True
45464,21,4,227411,9,11,5,12,4,5,0,0,40,39,False,False
45465,27,4,169117,16,10,5,1,5,3,0,0,30,39,False,False
45466,27,4,238267,16,10,5,8,5,5,0,0,10,39,False,False
45467,31,4,118551,12,9,5,13,2,5,0,0,40,39,False,False
45468,23,4,47541,12,9,3,7,1,5,0,0,50,39,True,False
45469,45,4,92374,16,10,5,4,2,4,13550,0,60,19,True,True
45470,61,2,224598,12,9,3,11,1,3,0,0,24,39,True,False
45471,32,4,131568,16,10,3,7,1,5,0,0,40,39,True,False
45472,42,4,183319,12,9,1,3,2,5,0,0,43,39,True,True
45473,41,4,309932,12,9,3,3,1,5,0,0,50,39,True,False
45474,60,4,197311,12,9,1,9,5,5,0,0,99,39,False,False
45475,28,4,292120,16,10,5,1,4,5,0,0,42,39,False,False
45476,49,4,117310,8,12,3,1,4,5,0,0,38,39,False,False
45477,23,4,308647,9,11,3,13,1,5,0,1887,40,39,True,True
45478,30,4,135785,10,13,5,10,2,5,0,0,40,39,False,False
45479,28,4,179008,9,11,3,10,1,5,0,0,50,39,True,False
45480,27,7,205188,12,9,3,11,1,5,0,0,60,39,True,False
45481,26,4,193945,13,14,5,4,2,5,0,0,60,39,True,False
45482,40,7,258589,13,14,5,3,2,5,0,0,80,39,True,False
45483,30,7,107142,10,13,3,10,1,5,0,0,37,39,True,True
45484,42,4,23157,10,13,3,10,1,5,0,0,50,39,True,True
45485,72,6,47203,12,9,3,5,1,5,4931,0,70,39,True,False
45486,30,4,279923,16,10,5,12,2,3,0,0,40,39,True,False
45487,51,4,192386,9,11,1,3,2,5,6849,0,40,39,True,False
45488,24,4,188569,13,14,5,4,4,5,4787,0,60,39,False,True
45489,43,4,68748,12,9,5,3,3,5,0,0,40,39,True,False
45490,53,4,239155,16,10,3,4,1,5,0,0,50,39,True,True
45491,45,4,165346,16,10,1,4,5,5,0,0,64,39,False,False
45492,21,4,392082,16,10,5,1,4,4,0,0,40,39,True,False
45493,36,4,379522,10,13,1,10,2,5,0,0,40,11,True,False
45494,34,4,109917,12,9,1,7,2,5,0,0,40,39,False,False
45495,25,4,109097,2,7,5,1,2,5,0,0,40,39,False,False
45496,57,7,202765,12,9,3,3,1,5,0,0,40,39,True,False
45497,46,1,125892,13,14,3,4,3,5,15024,0,40,39,True,True
45498,30,4,119411,12,9,1,5,2,5,0,0,40,39,True,False
45499,31,4,88231,10,13,5,3,2,5,0,0,40,39,True,False
45500,42,4,188561,10,13,3,10,1,5,0,0,40,39,True,False
45501,48,4,191681,12,9,3,3,1,5,0,0,40,39,True,True
45502,42,4,36999,16,10,1,3,2,5,3325,0,40,39,True,False
45503,57,4,161662,12,9,4,3,2,5,4650,0,40,39,True,False
45504,45,2,111994,13,14,3,10,1,5,0,0,40,39,True,True
45505,27,4,247711,10,13,5,12,2,5,0,2258,55,39,False,False
45506,41,4,271282,2,7,1,11,2,5,0,0,20,39,False,False
45507,44,4,314739,16,10,3,12,1,5,0,0,40,39,True,True
45508,39,7,195148,16,10,3,12,1,5,0,0,40,39,True,False
45509,18,4,358121,16,10,5,12,4,5,0,0,25,39,False,False
45510,31,4,101266,8,12,3,3,1,5,0,0,40,39,True,False
45511,24,4,278391,12,9,5,1,5,5,0,0,50,39,True,False
45512,19,4,206751,16,10,5,1,4,5,0,0,30,39,True,False
45513,54,4,161147,12,9,5,1,4,5,2174,0,40,39,False,False
45514,47,4,301431,16,10,1,7,5,5,0,0,40,39,False,False
45515,17,4,347000,3,8,5,5,4,5,0,0,12,39,True,False
45516,39,7,25806,13,14,3,10,1,2,0,0,48,3,True,False
45517,24,4,181557,12,9,5,6,4,3,0,0,40,39,True,False
45518,20,4,20057,16,10,5,11,2,1,0,0,40,39,False,False
45519,25,4,190107,12,9,3,3,1,5,0,0,40,39,True,True
45520,39,2,30269,10,13,5,10,2,5,0,0,44,39,False,True
45521,20,4,117767,16,10,5,10,4,5,0,0,40,39,True,False
45522,44,4,406734,13,14,3,3,1,3,0,0,40,39,True,False
45523,23,4,236696,8,12,5,3,4,5,0,0,20,20,True,False
45524,24,4,354691,3,8,5,3,2,5,0,0,40,39,True,False
45525,53,4,199720,12,9,3,12,1,5,0,0,40,39,True,True
45526,24,6,31606,10,13,3,10,3,5,0,0,20,39,False,True
45527,45,1,133973,16,10,1,1,5,5,0,0,40,39,False,False
45528,55,4,323639,16,10,3,14,1,5,0,0,74,39,True,True
45529,21,4,225724,16,10,5,1,4,5,0,0,20,39,False,False
45530,64,6,144391,13,14,3,5,1,5,0,0,40,39,True,False
45531,36,4,34173,10,13,3,7,6,5,0,0,20,39,False,False
45532,55,2,219074,16,10,1,1,2,3,0,0,55,39,False,True
45533,21,4,379525,16,10,5,1,4,5,4416,0,24,39,False,False
45534,17,2,287160,2,7,5,10,4,5,0,0,7,39,False,False
45535,27,4,130386,16,10,5,8,4,5,0,0,40,39,False,False
45536,25,4,409815,9,11,5,4,2,3,0,0,40,39,False,False
45537,38,4,212143,16,10,3,4,6,5,0,0,35,39,False,True
45538,33,4,33404,12,9,1,3,5,5,0,0,48,39,True,False
45539,52,4,235567,12,9,1,1,2,5,0,0,40,39,False,False
45540,22,4,306868,12,9,5,6,2,5,0,0,30,39,True,False
45541,37,4,353550,13,14,3,4,1,5,15024,0,60,39,True,True
45542,37,4,107302,16,10,3,10,1,5,15024,0,45,39,True,True
45543,65,6,169435,13,14,3,10,1,5,0,0,39,39,True,True
45544,28,4,105817,10,13,5,1,4,5,0,0,40,39,True,False
45545,32,6,68879,10,13,3,4,1,5,0,0,50,39,True,True
45546,53,6,206288,10,13,3,3,1,2,0,0,35,40,True,False
45547,32,4,187936,1,6,5,3,2,3,0,0,50,39,False,False
45548,45,4,226081,9,11,3,3,1,5,0,0,40,39,True,True
45549,49,4,414448,6,4,3,6,1,5,0,0,40,39,True,False
45550,34,2,79190,10,13,3,10,6,5,0,0,50,39,False,False
45551,39,4,34996,12,9,3,8,6,5,0,0,40,39,False,False
45552,43,4,318415,16,10,1,7,5,3,0,0,40,39,False,False
45553,45,4,214800,12,9,3,3,1,5,0,0,12,39,True,False
45554,35,4,148334,16,10,5,1,4,3,0,0,40,39,True,False
45555,41,5,160120,11,16,3,12,1,2,0,0,40,36,True,True
45556,62,6,285692,13,14,4,12,2,5,0,0,20,39,False,False
45557,45,4,461725,12,9,3,6,1,5,0,0,40,39,True,False
45558,35,4,104329,12,9,1,7,2,5,0,0,40,39,False,False
45559,34,4,37284,16,10,3,3,1,5,0,0,40,39,True,False
45560,40,4,154374,15,15,3,10,1,5,0,0,60,39,True,True
45561,17,4,209650,1,6,5,8,4,5,0,0,15,39,True,False
45562,18,4,227529,12,9,5,12,4,5,0,0,40,39,True,False
45563,27,4,249382,12,9,1,8,5,3,0,0,40,39,False,False
45564,20,4,305781,2,7,5,6,2,5,0,0,40,39,True,False
45565,55,4,147989,16,10,3,3,1,5,0,0,58,39,True,False
45566,57,4,207604,6,4,7,8,2,5,0,0,40,39,False,False
45567,38,4,367260,11,16,3,1,1,5,0,0,40,39,True,False
45568,20,4,147523,7,5,5,6,2,5,0,0,40,8,False,False
45569,52,6,193116,6,4,3,3,1,5,0,0,20,26,True,False
45570,18,4,50119,1,6,5,8,2,3,0,0,20,39,True,False
45571,52,4,262579,12,9,3,6,1,5,0,0,45,39,True,False
45572,42,4,244910,10,13,3,1,1,5,0,0,40,39,True,True
45573,48,4,120902,10,13,3,13,1,5,0,0,40,39,True,True
45574,55,4,217241,12,9,1,4,2,5,0,0,40,39,False,False
45575,18,4,65098,12,9,5,3,4,5,0,0,30,39,True,False
45576,17,4,364491,2,7,5,12,4,5,0,0,22,39,True,False
45577,47,4,209739,12,9,3,6,1,5,0,0,40,39,True,False
45578,29,4,72338,12,9,5,6,4,2,0,0,26,39,True,False
45579,48,4,215895,10,13,5,4,4,5,0,0,40,39,True,False
45580,31,4,32289,12,9,5,13,2,5,0,0,40,39,False,False
45581,54,4,209464,16,10,1,1,5,5,0,0,40,39,False,False
45582,69,4,98170,6,4,7,8,2,5,1086,0,20,39,False,False
45583,40,4,271665,16,10,3,13,1,5,0,0,50,39,True,False
45584,25,4,124111,12,9,5,7,4,5,0,0,50,39,False,False
45585,82,6,121944,6,4,3,4,1,5,0,0,40,39,True,False
45586,48,6,121424,10,13,6,13,2,5,0,0,50,39,True,False
45587,53,7,33795,12,9,3,6,1,5,0,0,40,39,True,False
45588,47,4,150429,16,10,3,3,1,1,0,0,50,39,True,True
45589,57,4,124771,12,9,3,3,1,5,0,1740,40,39,True,False
45590,21,4,204160,16,10,5,12,4,5,0,0,13,39,False,False
45591,52,4,243616,5,3,6,3,5,3,4101,0,40,39,False,False
45592,45,4,168556,16,10,1,7,2,5,0,0,40,39,True,False
45593,54,4,186224,13,14,5,10,2,5,0,0,40,39,True,True
45594,69,6,187332,15,15,3,10,1,5,20051,0,45,39,True,True
45595,30,4,113433,16,10,5,7,4,3,0,0,40,39,False,False
45596,37,4,268598,6,4,3,3,1,4,0,0,40,39,True,False
45597,60,5,137733,1,6,3,4,1,5,0,1977,44,39,True,True
45598,55,4,210318,12,9,3,5,1,5,0,0,40,39,True,False
45599,46,4,106662,10,13,6,12,2,5,99999,0,55,39,True,True
45600,21,4,162667,12,9,3,3,3,5,0,0,40,7,True,False
45601,25,4,187577,8,12,5,3,2,5,0,0,40,39,True,False
45602,67,4,89495,12,9,3,12,1,5,1797,0,4,39,True,False
45603,41,2,247082,13,14,3,10,1,5,0,0,40,39,True,True
45604,53,4,157059,12,9,3,1,1,5,0,0,50,39,True,False
45605,26,4,282643,12,9,5,1,4,5,0,0,40,39,False,False
45606,68,6,69249,12,9,3,5,1,5,0,0,10,39,True,True
45607,36,4,131766,8,12,5,4,2,5,3325,0,40,39,False,False
45608,20,4,163665,8,12,5,1,4,5,0,0,15,39,False,False
45609,20,4,165097,16,10,5,4,3,5,0,2001,40,39,True,False
45610,35,4,194668,15,15,5,10,2,5,99999,0,45,39,True,True
45611,27,4,116372,10,13,5,10,2,5,0,0,40,39,False,False
45612,29,4,113635,12,9,5,3,4,5,0,0,40,39,True,False
45613,28,4,162994,10,13,3,13,1,5,0,0,40,39,True,False
45614,40,4,266803,13,14,3,10,6,5,15024,0,50,2,False,True
45615,20,4,230482,7,5,5,6,4,5,0,0,40,39,True,False
45616,51,4,299831,9,11,5,10,4,5,0,0,40,39,False,False
45617,30,4,172830,13,14,5,1,2,5,0,0,40,39,False,False
45618,50,4,144084,12,9,6,12,5,5,0,0,55,39,False,False
45619,30,2,295737,12,9,3,10,1,5,0,0,40,39,True,False
45620,34,4,207685,10,13,6,10,5,3,0,0,39,39,False,False
45621,55,4,161423,13,14,3,10,1,5,0,0,52,39,True,True
45622,53,6,122109,8,12,1,12,2,5,0,0,70,39,False,False
45623,45,4,215892,13,14,5,4,2,5,0,2824,50,39,False,True
45624,45,4,176517,8,12,1,10,5,5,0,0,50,39,False,False
45625,40,6,220821,6,4,3,5,1,5,0,0,72,39,True,False
45626,73,2,249043,13,14,3,4,1,5,0,0,20,5,True,False
45627,18,4,58949,3,8,5,8,4,5,0,0,20,39,False,False
45628,33,4,158438,12,9,3,12,1,5,0,0,55,39,True,True
45629,33,4,154950,10,13,3,13,1,5,0,0,50,39,True,False
45630,38,4,200445,16,10,3,7,1,5,0,0,48,39,True,True
45631,65,4,224357,16,10,3,1,1,5,2290,0,4,39,True,False
45632,31,1,103651,12,9,3,1,1,5,0,0,45,39,True,True
45633,24,4,316524,10,13,5,10,3,5,0,0,40,39,False,False
45634,51,5,200046,10,13,6,12,5,5,0,2824,40,39,True,True
45635,32,4,193285,10,13,3,4,1,5,0,0,45,39,True,True
45636,52,4,146015,12,9,3,3,1,5,0,0,40,39,True,False
45637,41,5,195096,10,13,3,10,1,5,0,0,50,39,True,False
45638,25,4,221078,12,9,5,12,2,5,0,0,35,39,False,False
45639,45,2,186375,9,11,3,11,1,5,0,0,40,39,True,False
45640,61,6,44983,12,9,3,3,1,5,0,0,20,39,True,False
45641,71,4,29770,16,10,7,8,2,5,0,0,28,39,False,False
45642,63,7,266565,12,9,1,1,2,5,0,0,27,39,False,False
45643,45,7,235431,12,9,6,12,5,3,0,0,40,39,False,False
45644,57,4,153788,10,13,3,10,6,5,99999,0,45,39,False,True
45645,47,4,280030,12,9,3,3,1,5,0,0,52,39,True,False
45646,50,6,158352,13,14,1,10,2,5,0,0,25,39,False,False
45647,25,2,109972,10,13,5,10,4,5,0,0,45,39,True,False
45648,32,4,278940,12,9,5,7,2,3,0,0,40,39,False,False
45649,40,4,174395,11,16,3,4,1,5,0,0,40,39,True,True
45650,50,4,141592,1,6,1,1,5,5,0,0,40,39,False,False
45651,54,4,295525,16,10,1,11,5,5,0,0,40,39,False,False
45652,34,4,121321,12,9,3,14,1,5,0,0,50,39,True,True
45653,42,4,198955,7,5,1,7,2,3,0,0,46,39,False,False
45654,27,4,105189,12,9,5,3,4,5,0,0,40,11,True,False
45655,38,4,186191,12,9,1,12,2,5,0,0,60,39,True,False
45656,17,4,208967,2,7,5,12,4,5,0,0,24,39,False,False
45657,47,4,159399,15,15,3,10,1,5,0,0,55,39,True,True
45658,21,4,169600,16,10,4,1,4,5,0,0,35,39,False,False
45659,25,4,262656,8,12,5,12,4,5,0,0,40,39,False,False
45660,30,4,284629,12,9,3,14,1,5,0,0,40,39,True,False
45661,39,4,182189,12,9,3,3,1,5,0,1887,65,39,True,True
45662,47,1,38819,10,13,3,11,1,5,0,0,45,39,True,True
45663,57,4,191873,12,9,3,13,1,5,0,0,40,39,True,False
45664,25,4,125082,12,9,5,6,4,3,0,0,40,39,False,False
45665,68,4,67791,13,14,3,10,1,5,0,0,45,39,True,False
45666,34,7,334744,12,9,3,7,1,5,0,0,65,39,True,False
45667,35,4,198841,12,9,3,5,1,5,0,0,40,39,True,False
45668,39,2,218490,8,12,3,3,1,5,0,0,40,39,True,True
45669,47,4,188386,8,12,3,3,1,5,0,0,40,39,True,False
45670,47,4,95661,16,10,7,4,2,5,0,0,45,11,False,False
45671,55,6,79011,12,9,3,5,1,2,0,0,70,39,True,False
45672,72,6,103368,16,10,3,5,1,5,0,0,21,39,True,False
45673,32,4,119176,12,9,3,1,6,5,0,0,44,39,False,False
45674,28,4,90928,9,11,5,4,2,5,0,0,40,39,False,False
45675,61,5,218009,15,15,1,10,2,5,0,0,35,39,True,False
45676,44,6,460259,10,13,3,12,1,5,0,0,50,39,True,True
45677,35,2,405284,13,14,3,10,6,5,0,0,35,39,False,True
45678,48,6,26502,10,13,3,4,1,5,0,0,40,39,True,True
45679,49,1,157569,12,9,3,1,1,5,0,0,46,39,True,False
45680,32,4,252168,16,10,5,8,2,3,0,0,35,39,True,False
45681,26,1,269353,9,11,5,1,2,4,0,0,55,39,True,False
45682,56,6,52822,10,13,1,5,2,5,0,0,30,39,True,False
45683,71,4,365996,12,9,7,3,5,5,6612,0,42,39,False,True
45684,24,7,147548,13,14,5,10,2,5,0,0,20,39,False,False
45685,42,2,216411,8,12,3,1,6,5,0,0,35,33,False,True
45686,37,7,122493,12,9,3,11,1,5,0,0,55,39,True,True
45687,57,4,41680,16,10,1,13,2,3,0,0,40,39,False,False
45688,48,2,100818,10,13,6,10,5,5,7443,0,45,39,False,False
45689,39,4,30056,16,10,1,3,5,5,0,0,40,39,True,False
45690,20,5,83141,12,9,5,3,4,5,0,0,40,39,True,False
45691,46,4,178768,12,9,1,13,2,5,0,0,20,39,False,False
45692,68,6,376957,5,3,3,3,1,3,0,0,6,39,True,False
45693,33,4,194740,3,8,3,14,1,5,0,0,40,39,True,False
45694,35,6,160728,12,9,3,5,1,5,0,0,50,39,True,False
45695,62,4,198170,13,14,3,10,1,5,0,0,4,39,True,False
45696,20,4,200967,12,9,5,8,4,5,0,0,30,39,False,False
45697,42,7,116493,10,13,3,11,1,5,0,0,52,39,True,False
45698,64,4,117349,12,9,3,3,1,5,0,0,24,39,True,False
45699,42,4,188615,16,10,6,10,2,5,0,2231,50,2,True,True
45700,47,4,849067,3,8,1,6,2,3,0,0,40,39,True,False
45701,40,4,193459,8,12,6,7,2,5,0,0,40,28,True,False
45702,51,7,177487,12,9,3,3,1,5,0,0,45,39,True,False
45703,26,4,151971,16,10,5,6,5,5,0,0,35,39,True,False
45704,32,5,169152,9,11,1,4,2,5,10520,0,80,12,False,True
45705,59,4,108929,11,16,5,10,2,5,0,0,50,39,True,False
45706,36,4,290861,2,7,4,3,2,3,0,0,40,39,True,False
45707,38,6,168826,16,10,3,3,1,5,0,0,35,39,True,False
45708,45,4,216414,13,14,3,13,1,5,0,0,50,39,True,True
45709,38,4,324053,10,13,3,12,1,5,0,0,40,39,True,True
45710,55,7,197399,13,14,3,10,1,5,0,0,40,39,True,False
45711,46,4,138069,16,10,3,3,1,5,0,0,40,39,True,True
45712,59,4,184553,12,9,3,6,1,5,0,0,45,39,True,False
45713,31,4,328734,13,14,5,10,2,5,0,0,30,39,False,False
45714,29,4,336167,12,9,5,7,5,3,0,0,30,39,False,False
45715,34,4,195748,8,12,5,1,4,3,0,0,38,39,False,False
45716,53,4,590941,11,16,5,10,5,5,0,1408,40,39,False,False
45717,43,4,211580,16,10,3,10,1,5,0,0,40,39,True,True
45718,52,4,73117,12,9,1,3,5,5,0,0,38,39,False,False
45719,45,4,166863,1,6,3,7,1,5,0,0,40,39,True,False
45720,29,4,141350,12,9,5,11,2,5,0,0,50,39,True,False
45721,28,4,133937,10,13,3,1,1,5,15024,0,55,39,True,True
45722,44,4,282192,8,12,3,10,1,3,0,0,60,39,True,False
45723,32,4,237582,9,11,5,10,2,5,0,0,38,39,False,False
45724,29,4,262758,8,12,5,8,5,3,0,625,60,39,True,False
45725,48,5,188694,11,16,3,4,1,5,0,0,40,39,True,True
45726,40,2,104196,3,8,3,4,1,5,0,0,40,39,True,False
45727,23,4,172232,12,9,3,14,1,5,0,0,50,39,True,False
45728,29,6,103432,12,9,5,3,2,5,0,0,50,39,True,False
45729,65,4,183544,7,5,7,12,2,5,0,0,38,39,False,False
45730,41,4,276289,10,13,5,10,2,3,0,0,60,39,True,False
45731,58,4,111209,12,9,3,5,1,5,0,0,45,39,True,False
45732,30,4,176862,9,11,3,10,1,5,0,0,40,39,True,False
45733,55,4,201229,10,13,1,12,2,5,0,0,8,39,False,False
45734,42,4,186689,12,9,3,8,6,3,0,0,60,39,False,False
45735,31,4,177675,10,13,3,12,1,5,0,0,40,39,True,True
45736,38,1,337505,16,10,3,1,1,2,0,0,40,30,True,True
45737,53,4,156148,12,9,5,14,2,5,0,0,40,39,True,False
45738,50,5,209642,16,10,3,12,1,5,99999,0,55,39,True,True
45739,62,4,159474,12,9,3,7,1,5,0,0,50,39,True,False
45740,37,4,75073,16,10,5,3,2,3,0,0,40,39,True,False
45741,56,6,121362,10,13,3,4,6,5,15024,0,40,39,False,True
45742,21,4,321369,1,6,5,3,4,5,0,0,40,39,True,False
45743,43,4,49665,12,9,1,3,2,1,0,0,45,39,True,False
45744,44,4,219155,8,12,3,12,1,5,0,0,40,39,True,True
45745,48,4,329144,10,13,3,4,1,5,0,1977,60,39,True,True
45746,40,2,161475,12,9,3,11,6,3,0,0,75,39,False,False
45747,70,5,99554,10,13,1,12,2,5,0,0,40,39,False,False
45748,40,4,277488,6,4,3,7,1,5,0,0,40,39,True,False
45749,27,2,286352,10,13,5,10,2,5,0,0,35,39,False,False
45750,26,4,109457,1,6,3,3,3,5,0,0,48,39,True,False
45751,33,4,236304,10,13,3,4,1,3,0,0,60,39,True,True
45752,35,4,399601,12,9,3,10,1,5,0,0,50,39,True,True
45753,42,7,396758,16,10,1,10,4,5,0,0,40,39,False,False
45754,37,4,21798,12,9,3,3,1,5,0,0,45,39,True,True
45755,21,4,278130,16,10,5,1,4,5,0,0,40,39,True,False
45756,17,4,192173,7,5,5,3,3,5,0,0,40,39,True,False
45757,40,4,43546,16,10,1,7,5,5,0,0,48,39,False,False
45758,20,4,87546,16,10,5,12,4,5,0,0,40,39,False,False
45759,69,4,135891,10,13,3,10,1,5,0,0,7,39,True,True
45760,32,4,312923,5,3,3,3,1,5,0,0,40,26,True,False
45761,21,4,33432,16,10,5,10,4,5,0,0,8,39,False,False
45762,25,4,270379,12,9,5,13,3,3,0,0,35,39,False,False
45763,17,4,134829,2,7,5,8,4,5,2176,0,20,39,True,False
45764,40,1,155106,12,9,3,1,1,5,0,0,55,39,True,True
45765,19,4,145989,16,10,5,1,4,5,0,0,45,39,True,False
45766,50,2,270221,16,10,1,1,4,5,0,0,43,39,True,True
45767,24,4,123226,10,13,5,10,2,5,0,0,40,39,True,False
45768,23,4,154641,12,9,5,6,4,5,0,0,40,39,True,False
45769,73,4,145570,6,4,3,12,1,5,0,0,35,39,True,True
45770,54,4,229983,10,13,1,10,2,5,0,0,36,39,False,False
45771,68,6,140892,13,14,3,14,1,5,0,0,15,39,True,False
45772,45,2,278303,8,12,3,4,1,5,0,0,40,39,True,False
45773,66,4,127139,16,10,3,4,1,5,0,0,40,39,True,True
45774,32,6,360689,2,7,1,3,2,5,0,0,50,39,True,False
45775,24,4,19513,12,9,5,12,4,1,0,0,40,39,False,False
45776,56,4,50490,12,9,3,12,1,5,0,0,45,39,True,True
45777,50,6,34067,16,10,3,5,1,5,0,0,60,39,True,True
45778,48,4,359808,12,9,5,6,2,5,0,0,40,39,True,True
45779,28,4,105422,16,10,5,14,2,5,0,0,50,39,True,False
45780,49,4,28171,12,9,1,13,2,5,4787,0,40,39,True,True
45781,59,7,49230,12,9,7,1,2,5,0,0,40,39,False,False
45782,24,4,165107,9,11,3,1,6,5,0,0,40,39,False,False
45783,20,4,112706,2,7,5,6,4,5,0,0,39,39,True,False
45784,56,4,28297,7,5,3,3,1,5,0,0,40,39,True,False
45785,53,4,104748,1,6,3,14,1,5,0,0,45,39,True,False
45786,21,4,129137,12,9,5,8,3,5,1055,0,35,39,False,False
45787,30,4,298871,13,14,3,10,1,2,0,1887,45,20,True,True
45788,30,2,229716,16,10,6,1,5,3,0,0,40,39,False,False
45789,31,5,113752,12,9,3,4,1,5,0,0,40,39,True,True
45790,32,6,198739,12,9,3,14,1,5,0,0,40,39,True,False
45791,42,2,277256,10,13,3,10,1,5,0,0,40,39,True,True
45792,31,4,114937,12,9,3,3,1,5,0,0,40,39,True,False
45793,57,4,206206,2,7,3,3,1,5,0,0,40,39,True,True
45794,19,4,197861,3,8,5,3,4,5,0,0,15,39,True,False
45795,19,4,38925,2,7,5,8,4,5,0,0,40,39,True,False
45796,26,4,34309,9,11,5,10,2,5,0,0,45,39,True,False
45797,24,4,219122,12,9,3,12,1,5,0,0,20,22,True,False
45798,41,6,51494,16,10,3,3,1,5,0,0,40,39,True,False
45799,55,4,173422,16,10,3,7,1,5,0,0,40,39,True,False
45800,20,4,116773,16,10,5,1,4,5,0,0,40,39,True,False
45801,33,4,252340,16,10,5,1,2,5,0,0,40,39,False,False
45802,25,4,213799,9,11,3,5,1,5,0,0,35,39,True,False
45803,32,2,110100,9,11,1,10,5,3,0,0,40,39,False,False
45804,53,4,146325,12,9,1,14,2,5,0,0,40,39,True,False
45805,37,4,383352,16,10,1,1,5,5,0,0,38,39,False,False
45806,33,4,369258,10,13,5,6,3,5,0,0,40,26,False,False
45807,49,4,239865,12,9,3,13,1,5,0,0,50,39,True,True
45808,52,4,200783,6,4,3,7,1,5,0,0,60,39,True,False
45809,40,4,243580,10,13,3,4,1,5,0,0,44,39,True,True
45810,36,4,132563,15,15,3,1,6,5,0,0,15,39,False,True
45811,41,6,390369,15,15,3,10,1,5,0,0,58,39,True,True
45812,25,4,403788,12,9,5,6,2,3,0,0,36,39,True,False
45813,26,7,68346,13,14,5,10,2,5,0,0,10,39,True,False
45814,59,4,136413,10,13,3,12,1,5,0,0,40,39,True,False
45815,56,1,208791,10,13,3,4,1,3,0,0,50,39,True,False
45816,21,4,572285,12,9,5,8,3,5,0,0,20,39,False,False
45817,45,4,90992,12,9,3,14,1,5,0,0,70,39,True,False
45818,18,4,156056,12,9,5,6,4,5,0,0,12,39,True,False
45819,20,4,194102,16,10,5,10,3,5,0,0,12,39,True,False
45820,42,4,149102,8,12,5,4,2,5,0,0,45,39,True,False
45821,41,4,40151,12,9,3,3,1,5,0,0,40,39,True,True
45822,40,4,356934,12,9,3,3,1,5,0,1902,45,39,True,True
45823,28,1,72514,16,10,5,1,2,3,0,0,72,39,False,False
45824,47,2,174126,12,9,7,4,5,5,0,0,40,39,False,False
45825,31,4,324386,2,7,3,3,1,5,0,0,40,39,True,False
45826,56,4,159544,13,14,3,10,1,5,0,0,60,39,True,False
45827,34,4,114691,11,16,3,10,1,5,0,0,50,39,True,True
45828,49,4,222829,13,14,3,10,1,5,0,0,42,39,True,True
45829,63,4,298699,8,12,3,4,1,5,0,0,40,39,True,True
45830,38,4,216845,5,3,3,7,1,5,0,0,48,26,True,False
45831,44,4,321824,11,16,3,10,1,5,0,0,20,39,True,False
45832,56,4,97541,12,9,3,12,1,5,0,1977,40,39,True,True
45833,30,4,329425,16,10,3,7,1,5,0,0,40,39,True,False
45834,38,5,148287,13,14,3,4,1,5,0,0,60,39,True,True
45835,51,2,251346,7,5,3,8,6,5,0,0,38,33,False,False
45836,30,4,143766,10,13,3,10,1,5,0,0,40,39,True,True
45837,56,4,49647,9,11,5,5,2,5,0,0,70,39,True,False
45838,50,4,233363,2,7,1,8,5,5,0,0,40,39,False,False
45839,54,2,180427,12,9,3,3,1,5,0,0,45,39,True,False
45840,46,4,30111,12,9,3,4,1,3,0,0,40,39,True,True
